"thread_id"	"thread_created_at"	"review_url"	"review_path"	"original_line"	"claim_heading"	"status_at_capture"	"falsifier"	"resolution_state"	"relationship"	"source_change_commit"	"evidence_kind"	"evidence_commit"	"evidence_pr"	"evidence_pr_title"	"evidence_merged_at"	"current_target"	"current_target_identity"	"current_owner_change_commit"	"current_owner_evidence_kind"	"current_owner_evidence_commit"	"current_owner_evidence_pr"	"current_owner_evidence_pr_title"	"current_owner_evidence_merged_at"	"current_owner_change_subject"	"source_change_subject"	"verification_method"
"PRRT_kwDOR3YK5M6Zdt0i"	"2026-08-15T03:18:58Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1610#discussion_r3788355049"	"src/amd/r300/vulkan/meson.build"	"1455"	"include the tuple tests in the qualification inventory"	"unassessed"	""	"resolved"	"same-source"	"82087a506a7f43a7603ca36e5431a8aa24f08396"	"merged-pr"	"ba1652a87e55351b40743b79f0bec9dee44a9f6b"	"2057"	"r3v native separation audit input validation"	"2026-08-29T15:35:47Z"	"src/amd/r300/vulkan/meson.build"	"7e26c2f56fb8b1afdd1ceb271412721de87f37d3"	"82087a506a7f43a7603ca36e5431a8aa24f08396"	"merged-pr"	"ba1652a87e55351b40743b79f0bec9dee44a9f6b"	"2057"	"r3v native separation audit input validation"	"2026-08-29T15:35:47Z"	"r3v: harden native separation audit inputs"	"r3v: harden native separation audit inputs"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6Zdt0k"	"2026-08-15T03:18:58Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1610#discussion_r3788355051"	"docs/hardware/r3v-native-attended-float2-tuple-procedure.md"	"25"	"replace the inherited triangle specific run steps"	"unassessed"	""	"resolved"	"same-source"	"407e786fd4c183bbee87c02a3e45cacc4915117a"	"merged-pr"	"cf1856ef29754f1c811e98eb7fab16863f3266b5"	"2043"	"r300: clarify index-pair emission and domain scope"	"2026-08-29T09:26:42Z"	"docs/hardware/r3v-native-attended-float2-tuple-procedure.md"	"f4cedc7d7dfff45de4fccee1d28a033568c16e70"	"407e786fd4c183bbee87c02a3e45cacc4915117a"	"merged-pr"	"cf1856ef29754f1c811e98eb7fab16863f3266b5"	"2043"	"r300: clarify index-pair emission and domain scope"	"2026-08-29T09:26:42Z"	"r300: clarify index-pair emission and domain scope"	"r300: clarify index-pair emission and domain scope"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6Zdt0l"	"2026-08-15T03:18:58Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1610#discussion_r3788355052"	"src/amd/r300/vulkan/tests/r3v_native_attended_float2_tuple.c"	"2"	"add real copyright lines to every new file"	"superseded-on-main"	"A verified legal holder requires attribution across the named new files under the current policy."	"resolved"	"same-source"	"b6b7da45896ac7959f7c0b03d368cba4ed847939"	"merged-pr"	"cab58db45ac3e2308c02a5ed175d433aa5784665"	"2040"	"r3v: harden FLOAT_2 tuple arming and evidence freshness"	"2026-08-29T08:25:49Z"	"src/amd/r300/vulkan/tests/r3v_native_attended_float2_tuple.c"	"0b3fede6641d74125f29172e04abb3cbcea7d28d"	"b6b7da45896ac7959f7c0b03d368cba4ed847939"	"merged-pr"	"cab58db45ac3e2308c02a5ed175d433aa5784665"	"2040"	"r3v: harden FLOAT_2 tuple arming and evidence freshness"	"2026-08-29T08:25:49Z"	"r3v: harden FLOAT_2 tuple arming and evidence freshness"	"r3v: harden FLOAT_2 tuple arming and evidence freshness"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6Zdt0n"	"2026-08-15T03:18:58Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1610#discussion_r3788355054"	"src/amd/r300/vulkan/tests/r3v_native_attended_float2_tuple.c"	"356"	"reserve every readback artifact before submission"	"repair-required"	"Every final artifact name is reserved before the hazardous boundary and an EEXIST fixture prevents submission."	"resolved"	"same-source"	"b6b7da45896ac7959f7c0b03d368cba4ed847939"	"merged-pr"	"cab58db45ac3e2308c02a5ed175d433aa5784665"	"2040"	"r3v: harden FLOAT_2 tuple arming and evidence freshness"	"2026-08-29T08:25:49Z"	"src/amd/r300/vulkan/tests/r3v_native_attended_float2_tuple.c"	"0b3fede6641d74125f29172e04abb3cbcea7d28d"	"b6b7da45896ac7959f7c0b03d368cba4ed847939"	"merged-pr"	"cab58db45ac3e2308c02a5ed175d433aa5784665"	"2040"	"r3v: harden FLOAT_2 tuple arming and evidence freshness"	"2026-08-29T08:25:49Z"	"r3v: harden FLOAT_2 tuple arming and evidence freshness"	"r3v: harden FLOAT_2 tuple arming and evidence freshness"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6ZjF1o"	"2026-08-15T22:10:39Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1616#discussion_r3790371004"	"src/amd/r300/vulkan/tests/r3v_native_float2_tuple_cell_harness.c"	"240"	"respect the configured temporary directory"	"repair-required"	"The harness creates its private directory below a configured TMPDIR."	"resolved"	"same-source"	"b6b7da45896ac7959f7c0b03d368cba4ed847939"	"merged-pr"	"cab58db45ac3e2308c02a5ed175d433aa5784665"	"2040"	"r3v: harden FLOAT_2 tuple arming and evidence freshness"	"2026-08-29T08:25:49Z"	"src/amd/r300/vulkan/tests/r3v_native_float2_tuple_cell_harness.c"	"e33228a3c447cab4aca69ec339838e70a9a1a1ab"	"b6b7da45896ac7959f7c0b03d368cba4ed847939"	"merged-pr"	"cab58db45ac3e2308c02a5ed175d433aa5784665"	"2040"	"r3v: harden FLOAT_2 tuple arming and evidence freshness"	"2026-08-29T08:25:49Z"	"r3v: harden FLOAT_2 tuple arming and evidence freshness"	"r3v: harden FLOAT_2 tuple arming and evidence freshness"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6Zjitu"	"2026-08-15T23:53:13Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1618#discussion_r3790537354"	"src/amd/r300/common/r300_pm4_builder.c"	"143"	"accept the full 24 bit vertex index range"	"repair-required"	"The builder and first-draw resolver accept 0xffffff and reject 0x1000000."	"resolved"	"same-source"	"03d7945b17914dde1f6a06e9bfcbf205413d5c0e"	"merged-pr"	"3c3913df074594c3d4d6d9d840c2f68805dc18fb"	"2050"	"r300 immediate draw atomic PM4 reservation"	"2026-08-29T12:48:55Z"	"src/amd/r300/common/r300_pm4_builder.c"	"0b0b58ac59f76da62bab340aa7a06e740074b1c2"	"03d7945b17914dde1f6a06e9bfcbf205413d5c0e"	"merged-pr"	"3c3913df074594c3d4d6d9d840c2f68805dc18fb"	"2050"	"r300 immediate draw atomic PM4 reservation"	"2026-08-29T12:48:55Z"	"r300: reserve immediate draw PM4 prefix atomically"	"r300: reserve immediate draw PM4 prefix atomically"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6Zj7c7"	"2026-08-16T01:30:51Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1619#discussion_r3790681005"	"src/amd/r300/common/r300_r2vb_fetch_pass.c"	"52"	"reject 65 536 vertices before encoding the draw"	"repair-required"	"The exact 65536 boundary is rejected before encoding while 65535 remains accepted."	"resolved"	"same-source"	"ae6e610ef98dbb0205e6bf6ef6a1ab79d7c53de7"	"merged-pr"	"8cdc9715221cd8a77db259655a013ac23d5f27e7"	"2041"	"r300: separate PM4 vertex index and count limits"	"2026-08-29T09:01:16Z"	"src/amd/r300/common/r300_r2vb_fetch_pass.c"	"95cedf34ff39c58c1a6b47c85a38aed96bc6b688"	"ae6e610ef98dbb0205e6bf6ef6a1ab79d7c53de7"	"merged-pr"	"8cdc9715221cd8a77db259655a013ac23d5f27e7"	"2041"	"r300: separate PM4 vertex index and count limits"	"2026-08-29T09:01:16Z"	"r300: separate PM4 vertex index and count limits"	"r300: separate PM4 vertex index and count limits"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6Zj8uP"	"2026-08-16T01:35:54Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1620#discussion_r3790688234"	"src/amd/r300/common/r300_r2vb_target_state.c"	"14"	"accept the full 13 bit scissor extent domain"	"repair-required"	"The supported 4096-wide layout emits an encodable scissor and the first unencodable coordinate fails."	"resolved"	"same-source"	"ae6e610ef98dbb0205e6bf6ef6a1ab79d7c53de7"	"merged-pr"	"8cdc9715221cd8a77db259655a013ac23d5f27e7"	"2041"	"r300: separate PM4 vertex index and count limits"	"2026-08-29T09:01:16Z"	"src/amd/r300/common/r300_r2vb_target_state.c"	"a1b6be608b349fd3a009dbf030edbee599fb5576"	"ae6e610ef98dbb0205e6bf6ef6a1ab79d7c53de7"	"merged-pr"	"8cdc9715221cd8a77db259655a013ac23d5f27e7"	"2041"	"r300: separate PM4 vertex index and count limits"	"2026-08-29T09:01:16Z"	"r300: separate PM4 vertex index and count limits"	"r300: separate PM4 vertex index and count limits"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6Zj9sd"	"2026-08-16T01:39:45Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1621#discussion_r3790693880"	"src/amd/r300/common/r300_pm4_compose.c"	"57"	"reject writers aliased through the role map"	"repair-required"	"Two writing roles mapped to one chunk are rejected as multiple owners."	"resolved"	"same-source"	"b08b8b489237983f8852b8bb9455c751acf1279d"	"merged-pr"	"79da1289bfb8cb2f65333c141e6efd6222066867"	"2042"	"r300: validate PM4 composer relocation ownership"	"2026-08-29T09:14:53Z"	"src/amd/r300/common/r300_pm4_compose.c"	"fc75c798c0f69a4e78149b3178b9cdaa9f264dcc"	"b08b8b489237983f8852b8bb9455c751acf1279d"	"merged-pr"	"79da1289bfb8cb2f65333c141e6efd6222066867"	"2042"	"r300: validate PM4 composer relocation ownership"	"2026-08-29T09:14:53Z"	"r300: validate PM4 composer relocation ownership"	"r300: validate PM4 composer relocation ownership"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6Zj9sf"	"2026-08-16T01:39:45Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1621#discussion_r3790693882"	"src/amd/r300/common/r300_pm4_compose.c"	"82"	"reject relocation indexes that overflow the payload"	"repair-required"	"UINT32_MAX divided by four is accepted and the next chunk index returns EOVERFLOW before copying."	"resolved"	"same-source"	"b08b8b489237983f8852b8bb9455c751acf1279d"	"merged-pr"	"79da1289bfb8cb2f65333c141e6efd6222066867"	"2042"	"r300: validate PM4 composer relocation ownership"	"2026-08-29T09:14:53Z"	"src/amd/r300/common/r300_pm4_compose.c"	"fc75c798c0f69a4e78149b3178b9cdaa9f264dcc"	"b08b8b489237983f8852b8bb9455c751acf1279d"	"merged-pr"	"79da1289bfb8cb2f65333c141e6efd6222066867"	"2042"	"r300: validate PM4 composer relocation ownership"	"2026-08-29T09:14:53Z"	"r300: validate PM4 composer relocation ownership"	"r300: validate PM4 composer relocation ownership"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6Zj9sg"	"2026-08-16T01:39:45Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1621#discussion_r3790693883"	"src/amd/r300/common/r300_pm4_compose.h"	"37"	"ground the kernel resolution claim in its source"	"repair-required"	"The comment names the authoritative kernel parser and a reproducible symbol search."	"resolved"	"same-source"	"b08b8b489237983f8852b8bb9455c751acf1279d"	"merged-pr"	"79da1289bfb8cb2f65333c141e6efd6222066867"	"2042"	"r300: validate PM4 composer relocation ownership"	"2026-08-29T09:14:53Z"	"src/amd/r300/common/r300_pm4_compose.h"	"2297f46a59ebb57d3b285f993166468ae21e46af"	"b08b8b489237983f8852b8bb9455c751acf1279d"	"merged-pr"	"79da1289bfb8cb2f65333c141e6efd6222066867"	"2042"	"r300: validate PM4 composer relocation ownership"	"2026-08-29T09:14:53Z"	"r300: validate PM4 composer relocation ownership"	"r300: validate PM4 composer relocation ownership"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6Zj9si"	"2026-08-16T01:39:45Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1621#discussion_r3790693885"	"src/amd/r300/common/r300_pm4_compose.c"	"45"	"reject duplicate descriptors for one relocation payload"	"repair-required"	"Two descriptors naming one dword index are rejected before the copy pass."	"resolved"	"same-source"	"b08b8b489237983f8852b8bb9455c751acf1279d"	"merged-pr"	"79da1289bfb8cb2f65333c141e6efd6222066867"	"2042"	"r300: validate PM4 composer relocation ownership"	"2026-08-29T09:14:53Z"	"src/amd/r300/common/r300_pm4_compose.c"	"fc75c798c0f69a4e78149b3178b9cdaa9f264dcc"	"b08b8b489237983f8852b8bb9455c751acf1279d"	"merged-pr"	"79da1289bfb8cb2f65333c141e6efd6222066867"	"2042"	"r300: validate PM4 composer relocation ownership"	"2026-08-29T09:14:53Z"	"r300: validate PM4 composer relocation ownership"	"r300: validate PM4 composer relocation ownership"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6ZkBxx"	"2026-08-16T01:56:02Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1622#discussion_r3790717204"	"src/amd/r300/common/tests/r300_r2vb_reingest_compose_parity_test.c"	"109"	"compare relocation domains in the parity verdict"	"unassessed"	""	"resolved"	"same-source"	"407e786fd4c183bbee87c02a3e45cacc4915117a"	"merged-pr"	"cf1856ef29754f1c811e98eb7fab16863f3266b5"	"2043"	"r300: clarify index-pair emission and domain scope"	"2026-08-29T09:26:42Z"	"src/amd/r300/common/tests/r300_r2vb_reingest_compose_parity_test.c"	"1d94504d8b3a0f2af078cc8cbff461dff9ebf3c8"	"407e786fd4c183bbee87c02a3e45cacc4915117a"	"merged-pr"	"cf1856ef29754f1c811e98eb7fab16863f3266b5"	"2043"	"r300: clarify index-pair emission and domain scope"	"2026-08-29T09:26:42Z"	"r300: clarify index-pair emission and domain scope"	"r300: clarify index-pair emission and domain scope"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6ZkUvF"	"2026-08-16T03:13:19Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1623#discussion_r3790825857"	"docs/hardware/r3v-native-attended-float2-tuple-procedure.md"	"122"	"correct the three dword delta description"	"repair-required"	"The note accounts separately for the first-draw MIN pair and the widened MAX/MIN run."	"resolved"	"same-source"	"407e786fd4c183bbee87c02a3e45cacc4915117a"	"merged-pr"	"cf1856ef29754f1c811e98eb7fab16863f3266b5"	"2043"	"r300: clarify index-pair emission and domain scope"	"2026-08-29T09:26:42Z"	"docs/hardware/r3v-native-attended-float2-tuple-procedure.md"	"f4cedc7d7dfff45de4fccee1d28a033568c16e70"	"407e786fd4c183bbee87c02a3e45cacc4915117a"	"merged-pr"	"cf1856ef29754f1c811e98eb7fab16863f3266b5"	"2043"	"r300: clarify index-pair emission and domain scope"	"2026-08-29T09:26:42Z"	"r300: clarify index-pair emission and domain scope"	"r300: clarify index-pair emission and domain scope"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6Zm_Mk"	"2026-08-16T13:16:49Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1624#discussion_r3791831680"	"src/amd/r300/common/tests/r300_r2vb_reingest_compose_parity_test.c"	"116"	"replace the deictic uma target with exact chip identity"	"repair-required"	"The comment names RS482 explicitly or binds the assertion only to the DRM domain constant."	"resolved"	"same-source"	"407e786fd4c183bbee87c02a3e45cacc4915117a"	"merged-pr"	"cf1856ef29754f1c811e98eb7fab16863f3266b5"	"2043"	"r300: clarify index-pair emission and domain scope"	"2026-08-29T09:26:42Z"	"src/amd/r300/common/tests/r300_r2vb_reingest_compose_parity_test.c"	"1d94504d8b3a0f2af078cc8cbff461dff9ebf3c8"	"407e786fd4c183bbee87c02a3e45cacc4915117a"	"merged-pr"	"cf1856ef29754f1c811e98eb7fab16863f3266b5"	"2043"	"r300: clarify index-pair emission and domain scope"	"2026-08-29T09:26:42Z"	"r300: clarify index-pair emission and domain scope"	"r300: clarify index-pair emission and domain scope"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6ZpvmL"	"2026-08-16T21:38:07Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1626#discussion_r3792879568"	"src/amd/r300/vulkan/tests/r3v_native_status_load_machine.c"	"92"	"reuse the failed sequence number for abort"	"unassessed"	""	"resolved"	"same-source"	"7014ec1ffa4d092d9e58ce479fb5acd469a38566"	"merged-pr"	"043055477cfcb8d66db3f3386e8aa596e8541b09"	"2054"	"r3v: retain status-load preparation failures"	"2026-08-29T13:58:52Z"	"src/amd/r300/vulkan/tests/r3v_native_status_load_machine.c"	"7815597c53fa807e2d234c9b762dcaa4d8b5f509"	"7014ec1ffa4d092d9e58ce479fb5acd469a38566"	"merged-pr"	"043055477cfcb8d66db3f3386e8aa596e8541b09"	"2054"	"r3v: retain status-load preparation failures"	"2026-08-29T13:58:52Z"	"r3v: retain status-load preparation failures"	"r3v: retain status-load preparation failures"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6ZpvmN"	"2026-08-16T21:38:07Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1626#discussion_r3792879570"	"src/amd/r300/vulkan/tests/r3v_native_status_load_machine.c"	"219"	"require a fresh enter read before every submission"	"unassessed"	""	"resolved"	"same-source"	"7014ec1ffa4d092d9e58ce479fb5acd469a38566"	"merged-pr"	"043055477cfcb8d66db3f3386e8aa596e8541b09"	"2054"	"r3v: retain status-load preparation failures"	"2026-08-29T13:58:52Z"	"src/amd/r300/vulkan/tests/r3v_native_status_load_machine.c"	"7815597c53fa807e2d234c9b762dcaa4d8b5f509"	"7014ec1ffa4d092d9e58ce479fb5acd469a38566"	"merged-pr"	"043055477cfcb8d66db3f3386e8aa596e8541b09"	"2054"	"r3v: retain status-load preparation failures"	"2026-08-29T13:58:52Z"	"r3v: retain status-load preparation failures"	"r3v: retain status-load preparation failures"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6ZpvmP"	"2026-08-16T21:38:07Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1626#discussion_r3792879572"	"src/amd/r300/vulkan/tests/r3v_native_status_load_machine.c"	"24"	"reject malformed json fields before formatting"	"unassessed"	""	"resolved"	"same-source"	"7014ec1ffa4d092d9e58ce479fb5acd469a38566"	"merged-pr"	"043055477cfcb8d66db3f3386e8aa596e8541b09"	"2054"	"r3v: retain status-load preparation failures"	"2026-08-29T13:58:52Z"	"src/amd/r300/vulkan/tests/r3v_native_status_load_machine.c"	"7815597c53fa807e2d234c9b762dcaa4d8b5f509"	"7014ec1ffa4d092d9e58ce479fb5acd469a38566"	"merged-pr"	"043055477cfcb8d66db3f3386e8aa596e8541b09"	"2054"	"r3v: retain status-load preparation failures"	"2026-08-29T13:58:52Z"	"r3v: retain status-load preparation failures"	"r3v: retain status-load preparation failures"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6ZpvmS"	"2026-08-16T21:38:07Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1626#discussion_r3792879575"	"src/amd/r300/vulkan/tests/r3v_native_status_load_machine_test.c"	"368"	"fail calibration when transcript writes fail"	"unassessed"	""	"resolved"	"same-source"	"7014ec1ffa4d092d9e58ce479fb5acd469a38566"	"merged-pr"	"043055477cfcb8d66db3f3386e8aa596e8541b09"	"2054"	"r3v: retain status-load preparation failures"	"2026-08-29T13:58:52Z"	"src/amd/r300/vulkan/tests/r3v_native_status_load_machine_test.c"	"2e82657b1303a4a41a0f70b092314827fe150d67"	"7014ec1ffa4d092d9e58ce479fb5acd469a38566"	"merged-pr"	"043055477cfcb8d66db3f3386e8aa596e8541b09"	"2054"	"r3v: retain status-load preparation failures"	"2026-08-29T13:58:52Z"	"r3v: retain status-load preparation failures"	"r3v: retain status-load preparation failures"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
